0.589007	70.787682
10.992767	74.312569
13.162633	74.327827
14.026307	73.308510
16.623432	66.304512
16.898098	65.730766
16.891994	62.410351
14.481032	63.017670
10.061953	62.306587
9.750664	62.517166
5.590991	63.921017
5.703909	60.768456
0.125126	56.358532
10.480056	50.505081
15.555285	50.392162
27.958006	56.874294
36.756493	66.100037
28.424940	78.810997
22.730186	76.906647
18.427076	73.790703
19.598988	76.131477
19.330423	80.874046
13.162633	84.707176
13.653981	85.518967
10.855433	86.904510
7.226783	87.563705
0.878933	91.879028
2.746666	99.462875
17.835016	99.517807
14.749596	94.958344
14.157537	90.511795
15.323343	87.725456
17.410810	85.894348
22.849209	86.358223
30.005798	94.399857
31.406599	94.106873
35.029144	89.596237
36.112553	85.665459
38.010803	78.536331
42.515335	80.288094
49.681080	79.335915
57.603687	86.773277
55.513168	90.508743
50.090031	89.016388
45.796074	94.915619
45.744194	99.801628
50.413525	96.304207
51.710564	98.998993
60.963776	95.611435
66.777550	97.653130
69.576096	92.480240
82.668541	95.907471
99.679558	99.969482
95.590073	92.571793
94.933929	92.138435
79.818108	90.060120
72.164070	85.396896
64.098022	82.000183
68.224129	75.585190
60.023804	74.721519
62.477493	72.090820
62.038025	69.112213
60.472427	69.850761
58.790855	69.118317
51.701408	66.298409
52.653584	61.110264
53.166294	57.118443
57.786797	53.257851
60.176395	60.716576
59.782707	63.472397
62.807091	60.414440
70.790733	61.714531
73.500778	60.896633
74.074524	61.204872
74.379715	61.522263
73.918884	56.727806
68.816185	53.215126
71.050140	51.353497
69.975891	50.480667
72.191536	47.529526
73.201698	40.559097
74.373604	46.845913
74.733727	49.690239
78.496658	52.458267
82.168037	58.204903
84.304329	62.675861
75.222023	68.614761
83.462021	70.799889
87.334816	72.502823
87.597275	72.667625
85.122223	74.431595
83.761101	72.649315
82.284004	74.660484
80.239265	80.687889
78.331856	80.260628
77.965637	84.365364
80.623795	85.262611
85.479294	82.879120
89.522995	78.963593
96.661278	68.318733
95.571762	63.084812
95.171974	61.198769
91.155739	61.470383
86.431473	59.688103
91.998047	55.116428
86.324654	49.150059
81.719414	47.526474
83.944214	39.765617
98.852501	44.569233
98.297066	29.779961
89.461960	29.001740
84.698021	31.687368
75.154884	34.556107
73.799858	31.388287
69.621872	29.035311
69.289223	30.304880
65.385910	32.212288
57.335125	30.228584
58.461258	35.129856
59.904781	38.523514
61.149937	39.243752
60.628071	39.518417
58.500931	47.987305
54.509109	44.825588
46.555984	50.120548
31.501205	56.920071
45.161289	46.635334
47.172459	37.498093
49.253822	37.913143
50.926235	38.236641
56.575214	37.513351
57.240517	36.133915
55.281227	35.709709
54.954681	34.598835
51.988281	30.195013
45.609913	27.188940
45.078892	35.212257
40.897854	29.874569
34.098331	31.940672
40.241707	25.370037
43.668934	23.242897
46.208076	23.532824
48.493912	20.535906
43.671986	20.194098
41.071812	20.197149
30.582598	17.392498
31.134983	11.062960
21.057772	11.560411
25.272377	14.447462
24.286631	18.894009
19.135105	17.789240
22.943815	24.954985
27.588732	27.289652
26.621296	29.728081
28.608051	33.631397
22.708822	29.029205
18.994720	33.594776
17.658010	37.424847
11.377300	45.451218
9.439375	43.772697
6.616413	42.780846
0.891140	37.788017
2.783288	32.984406
9.140293	36.445206
12.302011	36.780907
15.488144	32.691429
15.265358	32.303841
15.155492	22.510452
14.731284	16.589861
12.723166	6.573687
7.934813	7.660146
1.467940	12.646871
0.161748	6.100650
11.908322	0.466933
21.756645	6.595050
30.399487	1.498459
37.586597	9.262367
42.622150	10.467849
42.655720	7.037568
49.189735	6.353954
49.446091	8.038575
54.344311	7.388531
55.320904	1.425214
57.258827	5.050813
67.720573	5.621510
72.768333	4.321421
83.468124	3.509629
84.014404	2.374340
93.151649	4.843287
84.215828	12.332530
80.803856	13.470870
80.452896	14.911344
74.443802	10.827967
66.280098	11.453597
53.935360	14.233832
53.132725	19.406721
54.805138	22.556231
62.868130	16.019165
65.761284	19.785151
86.223946	20.960112
